Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
04964450284;SEDE;IMPRESA INDIVIDUALE;;07/06/2016;MAGELLO GIOVANNI;35010;VILLA DEL CONTE;0-2;049/5744906;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. C) IMPIANTI DI RISCALDAMENTO, DI CLIMATIZZAZIONE, DI CONDIZIONAMENTO DI QUALSIASI NATURA O SPECIE, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E DELLE CONDENSE, E DI VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. D) IMPIANTI IDRICI E SANITARI DI QUALSIASI NATURA O SPECIE, LETT. E) IMPIANTI PER LA DISTRIBUZIONE E L'UTILIZZAZIONE DI GAS DI QUALSIASI TIPO, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. G) IMPIANTI DI PROTEZIONE ANTINCENDIO.;43.22.01;Lavori di costruzione specializzati;VIA SEGA, 40/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01307980282;SEDE;IMPRESA INDIVIDUALE;;13/11/1986;MAGRIN SERGIO;35010;VILLA DEL CONTE;0-2;049/5744012; INSTALLAZIONE IMPIANTI ELETTRICI CON RELATIVA MANUTENZIONE E RIPARAZIONE DEGLI STESSI (DAL 20.10.1986);43.21;Lavori di costruzione specializzati;VIA G.MARCONI, 74/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03839600289;SEDE;IMPRESA INDIVIDUALE;;21/07/2003;MARKOVIC DRAGAN;35010;VILLA DEL CONTE;0-2;;ATTIVITA':DIPINTORE EDILE E LAVORI AFFINI (DAL 15.12.2005);43.34;Lavori di costruzione specializzati;VIA G. MARCONI, 28, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04913010288;SEDE;IMPRESA INDIVIDUALE;;02/09/2015;MASIERO IMPIANTI ELETTRICI DI MASIERO CRISTIAN;35010;VILLA DEL CONTE;0-2;389/8032022;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. A) IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE, UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI DI PROTEZIONE CONTRO LE SCARICHE ATMOSFERICHE, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE, LETT. B) IMPIANTI RADIOTELEVISIVI, LE ANTENNE E GLI IMPIANTI ELETTRONICI IN GENERE, LETT. G) IMPIANTI DI PROTEZIONE ANTINCENDIO, CABLAGGIO E CONNESSIONI ELETTRICHE, IMPIANTI DI ILLUMINAZIONE, INSTALLAZIONE DI IMPIANTI DI COLLEGAMENTO DI ELETTRODOMESTICI E APPARECCHI ELETTRICI, INSTALLAZIONE DI IMPIANTI FOTOVOLTAICI, SISTEMI D'ALLARME, IMPIANTI VIDEOCITOFANI, TVCC, ANTENNE TV CENTRALIZZATE, QUADRI ELETTRICI INDUSTRIALI, AUTOMATISMI;43.21.01;Lavori di costruzione specializzati;VIA S. EUFEMIA, 30/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01068110285;SEDE;IMPRESA INDIVIDUALE;;10/05/1991;MATTARA GIANNINO;35010;VILLA DEL CONTE;3-9;049/9325043;ATTIVITA': IMPRESA EDILE (DAL 24/04/1991).;41.2;Costruzione di edifici;VIA RISAIE, 34, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04209830282;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;23/05/2007;MIETTO COSTRUZIONI S.R.L.;35010;VILLA DEL CONTE;0-2;;LAVORI GENERALI DI COSTRUZIONE EDIFICI (DAL 23/05/2007);41.2;Costruzione di edifici;VIA SEGA, 54, 35010 VILLA DEL CONTE PD;https://www.miettocostruzioni.net/;costruzioni, mietto, immagini, riservato, contatta, legali, errori, segnalazioni, cittadella, nico, alvise, contenuti, mano, chiavi, aiuto, totali, eseguiti, energetica, classe, interne, ufficiale, costruzione, restauri, manutenzione, manutenzioni, mietto costruzioni, contatta mietto, segnalazioni errori, nico alvise, alvise cittadella;;it, en;;;;;;
03546700281;SEDE;IMPRESA INDIVIDUALE;;13/07/2000;NEW ASSISTANCE DI GALLO GIANFRANCO;35010;VILLA DEL CONTE;0-2;;ATTIVITA': INSTALLAZIONE E MANUTENZIONE DI CUCINE, CAMINETTI E STUFE ALIMENTATE A LEGNA E CARBONE (DAL 06/6/2000). INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. C) IMPIANTI DI RISCALDAMENTO LIMITATAMENTE ALL'INSTALLAZIONE DI STUFE E CAMINETTI, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E DELLE CONDENSE, E DI VENTILAZIONE ED AERAZIONE DEI LOCALI, (DAL 16/02/2015);43.32.02;Lavori di costruzione specializzati;VIA DON G. CARRARA, 5, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04528440284;SEDE;IMPRESA INDIVIDUALE;;26/01/2011;NEW LIFE ASCENSORI DI RAMI ALESSANDRO;35010;VILLA DEL CONTE;3-9;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. F) IMPIANTI DI SOLLEVAMENTO DI PERSONE O DI COSE PER MEZZO DI ASCENSORI, DI MONTACARICHI, DI SCALE MOBILI E SIMILI, (DAL 11/01/2011);43.29.01;Lavori di costruzione specializzati;VIA DEL CAMPO, 8, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03322010285;SEDE;SOCIETA' IN NOME COLLETTIVO;;02/04/1998;NOVA DOMUS S.N.C. DI ZAMINATO FEDERICO & C.;35010;VILLA DEL CONTE;3-9;049/9325218;LAVORI GENERALI DI COSTRUZIONE DI EDIFICI (DAL 01.04.1998);41.2;Costruzione di edifici;VIA VITTORIO VENETO, 66/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04461350284;SEDE;SOCIETA' IN NOME COLLETTIVO;;11/03/2010;NUOVA EDILE APOLLONI S.N.C. DI APOLLONI DIEGO & DENIS;35010;VILLA DEL CONTE;0-2;;IMPRESA EDILE (DAL 02.03.2010);41.2;Costruzione di edifici;VIA G. MARCONI, 73, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03224810287;SEDE;IMPRESA INDIVIDUALE;;22/01/1997;ON - OFF DI BIASIBETTI ROMEO;35010;VILLA DEL CONTE;3-9;049/5744090;IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI);43.21.01;Lavori di costruzione specializzati;VIA CAMPAGNOLA, 18, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02575990284;SEDE;SOCIETA' IN NOME COLLETTIVO;;06/08/1993;PALLARO COSTRUZIONI DI PALLARO EDDY E JONNJ S.N.C.;35010;VILLA DEL CONTE;0-2;;ATTIVITA': COSTRUZIONI EDILI, RISTRUTTURAZIONE E I RISANAMENTI DI COSTRU ZIONI EDLILI, LA PROGETTAZIONE E DIREZIONE DEI LAVORI NEL SETTORE DELL'EDILIZIA, ACQUISTO E VENDITA BENI IMMOBILI (DAL 22.6.1993);41.2;Costruzione di edifici;VIA MILITARE, 8, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05175630283;SEDE;IMPRESA INDIVIDUALE;;15/01/2019;PEDRON NICOLA;35010;VILLA DEL CONTE;3-9;;LAVORI DI FINITURA IMMOBILI, LAVORI DI RISTRUTTURAZIONE IMMOBILI, LAVORI DI TINTEGGIATURA, LAVORI DI POSA IN OPERA CARTONGESSO;43.34;Lavori di costruzione specializzati;VIA S. ANNA, 37/B, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04164810287;SEDE;IMPRESA INDIVIDUALE;;23/01/2007;PERIN DEMIS;35010;VILLA DEL CONTE;0-2;; RIFINITURA ED ABBELLIMENTO DI EDIFICI CON L'USO DI PIETRE FACCIAVISTA, REALIZZAZIONE DI CAMINETTI, TRAMEZZI ED ARCHI, LAVORI DI PICCOLA EDILIZIA SU EDIFICI CIVILI, POSA IN OPERA DI PIASTRELLE (DAL 12.01.2007) INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. A) IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE, UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI DI PROTEZIONE CONTRO LE SCARICHE ATMOSFERICHE, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE, LETT. B) IMPIANTI RADIOTELEVISIVI, LE ANTENNE E GLI IMPIANTI ELETTRONICI IN GENERE, LETT. G) IMPIANTI DI PROTEZIONE ANTINCENDIO (DAL 02/04/2009);43.33;Lavori di costruzione specializzati;VIA VITTORIO VENETO, 54, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01010110284;SEDE;IMPRESA INDIVIDUALE;;20/06/2001;PETTENUZZO GIULIANO;35010;VILLA DEL CONTE;0-2;; POSA IN OPERA DI CONTROSOFFITTI (DAL 01.06.2001);43.32;Lavori di costruzione specializzati;VIA PRAI DELL'ACQUA, 18, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05172460288;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;08/11/2018;PITTURA FRESCA SAS DI LAGO MAURO E C.;35010;VILLA DEL CONTE;0-2;;LAVORI DI INTONACATURA E STUCCATURA, DI TINTEGGIATURA, DI REALIZZAZIONE DI COPERTURE E RIVESTIMENTI DI MURI;43.31;Lavori di costruzione specializzati;VIA S. EUFEMIA, 53, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04591110285;SEDE;IMPRESA INDIVIDUALE;;20/09/2011;POPA SORIN;35010;VILLA DEL CONTE;0-2;;POSA IN OPERA DI CONTROSOFFITTI, PARETI MOBILI, TINTEGGIATURA E DIPINTURA DI PAR ETI ESTERNE E INTERNE;43.32.02;Lavori di costruzione specializzati;VIA CA' DOLFIN, 28, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03816860286;SEDE;IMPRESA INDIVIDUALE;;28/04/2003;POPOVIC MLADEN;35010;VILLA DEL CONTE;0-2;; IMPRESA EDILE E LAVORI AFFINI (DAL 01.04.2003);41.2;Costruzione di edifici;VIA MARTIRI DELLA LIBERTA', 46, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05455330281;SEDE;IMPRESA INDIVIDUALE;;11/04/2022;REATO FABIO;35010;VILLA DEL CONTE;;;LAVORI DI ISOLAMENTO TERMICO, ACUSTICO O ANTIVIBRAZIONI (DAL 04/04/2022);43.29.02;Lavori di costruzione specializzati;VIA DEL CAMPO, 14, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03421470281;SEDE;IMPRESA INDIVIDUALE;;13/05/1999;SA.DA. COLOR DI STOKIC DRAGOMIR;35010;VILLA DEL CONTE;0-2;049/5744914; TINTEGGIATURA FABBRICATI CIVILI E INDUSTRIALI (DALL'01/04/1999),;43.34;Lavori di costruzione specializzati;VIA CARRARA, 39, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04350410280;SEDE;IMPRESA INDIVIDUALE;;28/01/2009;SANTINELLO MARCO SILVESTRO;35010;VILLA DEL CONTE;0-2;049/9390516;POSA DI RIVESTIMENTI PER PAVIMENTI E MURI;43.33;Lavori di costruzione specializzati;VIA SAN MARCO, 10, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02301780280;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;SANTINON DANIELE;35010;VILLA DEL CONTE;0-2;;COSTRUZIONI EDILI ED INTERVENTI DI MANUTENZIONE E RISTRUTTURAZIONE (DAL 02.11.2003);41.2;Costruzione di edifici;VIA CORSE, 92, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02461440287;SEDE;IMPRESA INDIVIDUALE;;30/04/1991;SANTINON DAVIDE;35010;VILLA DEL CONTE;0-2;;ALTRE ATTIVITA' DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE;43.22.01;Lavori di costruzione specializzati;VIA S. EUFEMIA, 26, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03786390280;SEDE;IMPRESA INDIVIDUALE;;21/01/2003;SANTINON SIMONE;35012;VILLA DEL CONTE;0-2;; IMPRESA EDILE E LAVORI AFFINI (DAL 13.01.2003);41.2;Costruzione di edifici;VIA CORSE, 96, 35012 VILLA DEL CONTE PD;;;;;;;;;;
05398700285;SEDE;IMPRESA INDIVIDUALE;;17/08/2021;SEGATI ANDREA;35010;VILLA DEL CONTE;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI (DAL 04/08/2021);43.34;Lavori di costruzione specializzati;VIA RETTILINEO, 48, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04433460286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;30/12/2009;SEKURGESMA S.R.L.;35010;VILLA DEL CONTE;3-9;;LAVORI DI COPERTURA IN LATERIZIO, METALLO E/O LEGNO SU IMMOBILI AD USO CIVILE ED INDUSTRIALE, SIA PUBBLICI CHE PRIVATI;43.91;Lavori di costruzione specializzati;VIA SAN GIUSEPPE, 5/7, 35010 VILLA DEL CONTE PD;https://sekurgesma.it/;preferenze, gestisci, tecnica, title, archiviazione, sistemi, coperture, sekurgesma, funzionale, abbonato, legittimo, comunicazione, marketing, necessari, statistiche, amianto, fotovoltaici, pannelli, smaltimento, carpenteria, rivestimenti, lattoneria, collettiva, antisismici, pesante, archiviazione tecnica, necessari legittimo, pannelli fotovoltaici, smaltimento amianto, sistemi antisismici;True;it;https://www.facebook.com/sekurgesmasrl/?ref=br_rs;;;;;
04433460286;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/04/2019;SEKURGESMA S.R.L.;35010;VILLA DEL CONTE;3-9;;;43.91;Lavori di costruzione specializzati;PIAZZA VITTORIA, 21, 35010 VILLA DEL CONTE PD;https://sekurgesma.it/;preferenze, gestisci, tecnica, title, archiviazione, sistemi, coperture, sekurgesma, funzionale, abbonato, legittimo, comunicazione, marketing, necessari, statistiche, amianto, fotovoltaici, pannelli, smaltimento, carpenteria, rivestimenti, lattoneria, collettiva, antisismici, pesante, archiviazione tecnica, necessari legittimo, pannelli fotovoltaici, smaltimento amianto, sistemi antisismici;True;it;https://www.facebook.com/sekurgesmasrl/?ref=br_rs;;;;;
05042130285;SEDE;IMPRESA INDIVIDUALE;;29/03/2017;SERVICE PAV DI TELLATIN LUCIANO;35010;VILLA DEL CONTE;0-2;;PREPARAZIONE DI FONDI PER POSA PAVIMENTAZIONE;43.33;Lavori di costruzione specializzati;VIA PELOSA, 36, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02258120282;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;28/02/1989;SO.G.I.S. S.R.L.;35010;VILLA DEL CONTE;0-2;;LA PROGETTAZIONE, COSTRUZIONE E MANUTENZIONE: DI EDIFICI CIVILI, INDUSTRIALI ED OPERE CONNESSE ED ACCESSORIE, DI OPERE STRADALI E DI QUALSIASI LAVORO DI EDILIZIA STRADALE, DI ACQUEDOTTI, GASDOTTI, OLEODOTTI, FOGNATURE, PONTI, GALLERIE, DIGHE, MOLI, BACINI, LA PRODUZIONE DI MATERIALI DI CEMENTO ARMATO, LEGNO E FERRO PER LAVORI STRADALI E L'EDILIZIA IN GENERE, LA PRESTAZIONE DI SERVIZI DI ASSISTENZA TECNICA AD ALTRE IMPRESE NELLA PROGETTAZIONE E NELLA ESECUZIONE DELLE OPERE DI CUI AI PUNTI PRECEDENTI. LA SOCIETA' POTRA' ASSUMERE APPALTI PER I LAVORI DI CUI SOPRA DA ENTI PUBBLICI E PRIVATI, NAZIONALI ED ESTERI, AGENDO ANCHE QUALE GENERAL CONTRACTOR (DAL 21.6.1990).;41.2;Costruzione di edifici;VIA ALDO MORO, 5, 35010 VILLA DEL CONTE PD;;;;;;;;;;
00243710282;SEDE;IMPRESA INDIVIDUALE;;24/10/1994;STOCCO NERIO;35010;VILLA DEL CONTE;0-2;049/9325457; MONTAGGIO CAMINETTI, CARTONGESSO, SOFFITTATURE (DAL 10.10.1994) INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. C) IMPIANTI DI RISCALDAMENTO LIMITATAMENTE A STUFE E CAMINETTI, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E DELLE CONDENSE, E DI VENTILAZIONE ED AERAZIONE DEI LOCALI, (DAL 10/05/2010);43.39.09;Lavori di costruzione specializzati;VIA MAGLIO, 7, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04538940281;SEDE;IMPRESA INDIVIDUALE;;10/03/2011;STOJCEVIC SASA;35010;VILLA DEL CONTE;0-2;;LAVORI GENERALI DI COSTRUZIONE EDIFICI;41.2;Costruzione di edifici;VIA TERGOLA 22/A, /1, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04718230289;SEDE;IMPRESA INDIVIDUALE;;21/03/2013;TAMBA MARINEL;35010;VILLA DEL CONTE;0-2;;LAVORI DI COMPLETAMENTO, MURATURA E FINITURA DI EDIFICI;43.39.09;Lavori di costruzione specializzati;VIA SEGA, 14, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04614440289;SEDE;IMPRESA INDIVIDUALE;;13/02/2012;TECNOGENERAL DI CAON ALESSIO;35010;VILLA DEL CONTE;0-2;;IMPRESA EDILE;41.2;Costruzione di edifici;VIA DELL'AGRICOLTURA, 5, 35010 VILLA DEL CONTE PD;;;;;;;;;;
00638260281;SEDE;SOCIETA' IN NOME COLLETTIVO;;18/07/1997;TERMOIDRAULICA MAGELLO S.N.C. DI MAGELLO MARIO E DANIELE;35010;VILLA DEL CONTE;0-2;;TERMOIDRAULICO (DAL 1.1.1977);43.22.01;Lavori di costruzione specializzati;VIA S. ANNA, 39, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03764990283;SEDE;IMPRESA INDIVIDUALE;;17/10/2002;TOMASELLO LORIS;35010;VILLA DEL CONTE;0-2;049/5744987; ISOLAMENTI TERMOACUSTICI E LAVORI AFFINI (DAL 04.10.02).;43.29.02;Lavori di costruzione specializzati;VIA DELLE VIOLE, 9, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04573340280;SEDE;IMPRESA INDIVIDUALE;;07/06/2011;TOMASELLO SIMONE;35010;VILLA DEL CONTE;0-2;;ATTIVITA' DI TINTEGGIATURA, INTONACATURA E ALTRI LAVORI DI COMPLETAMENTO E FINITURA DI EDIFICI;43.34;Lavori di costruzione specializzati;VIA CA' DOLFIN, 5/B, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05190560283;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;25/01/2019;VEGA IMPIANTI SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;VILLA DEL CONTE;3-9;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. A) IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE, UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI DI PROTEZIONE CONTRO LE SCARICHE ATMOSFERICHE, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE,;43.21.01;Lavori di costruzione specializzati;VIA CARDINALE PRIULI, 5, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04519130282;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;09/12/2010;VERNICIATURA PROFILI SECURO S.R.L.;35010;VILLA DEL CONTE;3-9;;VERNICIATURA PROFILI IN LEGNO.;43.34;Lavori di costruzione specializzati;VIA COMMERCIALE, 92, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04519130282;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/12/2010;VERNICIATURA PROFILI SECURO S.R.L.;35010;VILLA DEL CONTE;3-9;; VERNICIATURA PROFILI IN LEGNO (DAL 01.12.2010).;43.34;Lavori di costruzione specializzati;VIA DELL'ARTIGIANATO, 14/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02003860281;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/05/1996;VILNAI S.R.L.;35010;VILLA DEL CONTE;10-49;;;41.2;Costruzione di edifici;;;;;;;;;;;
05361110280;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;10/03/2021;Z.A. FINITURE SRL;35010;VILLA DEL CONTE;0-2;;RIVESTIMENTO DI PAVIMENTI E DI MURI;43.33;Lavori di costruzione specializzati;VIA VITTORIO VENETO, 1, 35010 VILLA DEL CONTE PD;https://zafiniture.it/;finiture, cell, za, villa, conte, realizzazioni, veneto, ip, visitatore, privati, matteo, rey, diego, vittorio, telefonici, campo, trattamento, lasciare, vuoto, prega, padova, anna, morosina, edili, tinteggiatura, za finiture, villa conte, cell diego, vittorio veneto, cell rey;False;it;;;;;;
02175320288;SEDE;IMPRESA INDIVIDUALE;;14/04/1988;ZANCO FLAVIO;35010;VILLA DEL CONTE;0-2;049/5744559;LAVORAZIONE PAVIMENTI INDUSTRIALI (DAL 29.3.1988);43.33;Lavori di costruzione specializzati;VIA CORSE, 82, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05213640286;SEDE;IMPRESA INDIVIDUALE;ZARA.FLEI31@GMAIL.COM;06/05/2019;ZARA FABRIZIO;35010;VILLA DEL CONTE;;347/4669301;FINITURA E COLLAUDO DELL'INSTALLAZIONE DI PORTE E FINESTRE;43.32.02;Lavori di costruzione specializzati;VIA DEGLI ALPINI, 31, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04105510285;SEDE;IMPRESA INDIVIDUALE;;19/11/2008;ZELENKOVIC ZELJKO;35010;VILLA DEL CONTE;0-2;;LAVORI EDILI;43.39.01;Lavori di costruzione specializzati;VIA S.ANNA, 2, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04416190280;SEDE;IMPRESA INDIVIDUALE;;12/10/2009;ZEN MARCO;35010;VILLA DEL CONTE;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. C) IMPIANTI DI RISCALDAMENTO, DI CLIMATIZZAZIONE, DI CONDIZIONAMENTO DI QUALSIASI NATURA O SPECIE, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E DELLE CONDENSE, E DI VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. D) IMPIANTI IDRICI E SANITARI DI QUALSIASI NATURA O SPECIE, LETT. E) IMPIANTI PER LA DISTRIBUZIONE E L'UTILIZZAZIONE DI GAS DI QUALSIASI TIPO, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. G): IMPIANTI DI PROTEZIONE ANTINCENDIO;43.22.01;Lavori di costruzione specializzati;VIA ROMA, 26, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03935840284;SEDE;IMPRESA INDIVIDUALE;;16/08/2004;ZETAELLE IMPIANTI DI ZAMINATO LUCA;35010;VILLA DEL CONTE;0-2;049/9325258; INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE, RIPARAZIONE, ASSISTENZA DEGLI IMPIANTI SOTTOSPECIFICATI: - IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE- (LETT.A), - IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, LE ANTENNE E GLI IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE- (LETT.B), - IMPIANTI DI PROTEZIONE ANTINCENDIO -  (LETT.G), - (DAL 06.08.2004);43.21.01;Lavori di costruzione specializzati;VIA VITTORIO VENETO, 66, 35010 VILLA DEL CONTE PD;;;;;;;;;;
