Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
04984960288;SEDE;IMPRESA INDIVIDUALE;;27/06/2016;FAVERO FABIO;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA RESTELLO, 21, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02191650288;SEDE;IMPRESA INDIVIDUALE;;20/05/1988;FAVERO RENATO;35010;VILLA DEL CONTE;0-2;049/5744338; MANUTENZIONE AREE VERDI-GIARDINI,ECC.- (DAL 13.4.1989), ESERCIZIO MACCHINE AGRI- COLE PER CONTO TERZI (DAL 16.5.1988);01.6;Attività di supporto all'agricoltura e alla caccia;VIA MASO, 30, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01566340285;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;FINCO FABIO ANDREA;35010;VILLA DEL CONTE;0-2;049/552027;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA MONTE GRAPPA, 1/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01858360280;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;FIORIN GIUSEPPE;35010;VILLA DEL CONTE;0-2;;COLTIVAZIONE DI TABACCO;01.15;Coltivazione di colture agricole e riproduzione piante;;;;;;;;;;;
03594350286;SEDE;IMPRESA INDIVIDUALE;;20/02/2001;FORLIN LUCIANO;35010;VILLA DEL CONTE;;;COLTIVAZIONI AGRICOLE ASSOCIATE ALL'ALLEVAMENTO DI ANIMMALI (DAL 1.1.2001).;01.5;Allevamento di animali e coltivazioni associate all'allevamento;VIA RETTILINEO, 45, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03214150280;SEDE;IMPRESA INDIVIDUALE;;12/12/1996;GAZZOLA ILENIA;35010;VILLA DEL CONTE;0-2;;ALLEVAMENTO DI BOVINI E BUFALINI, PRODUZIONE DI LATTE CRUDO (DAL 07.11.1996);01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA RETTILINEO, 24, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05047500284;SEDE;IMPRESA INDIVIDUALE;;27/03/2017;GERON IVANA;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI, (DAL 20/03/2017);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA CA' DOLFIN, 34, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01152270284;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;GIRARDI ANGELA;35010;VILLA DEL CONTE;0-2;;COLTIVAZIONI MISTE DI CEREALI  E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA S ANNA, 27, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05242080280;SEDE;IMPRESA INDIVIDUALE;;20/09/2019;GIROTTO UGO;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA DON G. CARRARA, 17/D, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02652150281;SEDE;IMPRESA INDIVIDUALE;;30/12/1996;GRIGGIO GEMMA;35010;VILLA DEL CONTE;0-2;;COLTIVAZIONI DI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA VILLANOVA, 21, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02505980280;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;GUAGNO ALESSANDRO;35010;VILLA DEL CONTE;3-9;;COLTIVAZIONE FLORICOLE E PIANTE ORNAMENTALI;01.3;Coltivazione di colture agricole e riproduzione piante;VIA PRAI DELL'ACQUA, 13/C, 35010 VILLA DEL CONTE PD;https://vivaisticaalessandroguagno.it/;alessandro, guagno, vivaistica, passione, commercializzazione, consegne, riforestazione, vivai, societari, center, preferences, legali, preference, prossimo, precedente, giardino, piante, acquisita, vivaismo, acqua, prai, nasce, villa, lunghi, conte, alessandro guagno, vivaistica alessandro, vivai passione, preference center, lunghi dedicati;;it;https://www.facebook.com/vivaisticaalessandroguagno/;;;;;
00754960284;SEDE;IMPRESA INDIVIDUALE;;29/01/1979;LAGO GIORGIO;35010;VILLA DEL CONTE;0-2;049/5744219;COLTIVAZIONE MISTA DI CEREALI E ALTRI SEMINATIVI;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA CA' DOLFIN, 34, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04341720284;SEDE;SOCIETA' IN NOME COLLETTIVO;;01/12/2008;L'ALVEARE SNC DI CACHERO LUCA E C. - SOCIETA' AGRICOLA;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA, SEMI OLEOSI.;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA G. MARCONI, 41, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03583180280;SEDE;IMPRESA INDIVIDUALE;;06/02/2001;MACCHION CLARA;35010;VILLA DEL CONTE;0-2;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA COMMERCIALE, 88, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05038740287;SEDE;IMPRESA INDIVIDUALE;;21/02/2017;MAGRIN REMO;35010;VILLA DEL CONTE;;;COLTIVAZIONE DI ORTAGGI (INCLUSI I MELONI) IN FOGLIA, A FUSTO, A FRUTTO, IN RADICI, BULBI E TUBERI IN PIENA ARIA (ESCLUSE BARBABIETOLA DA ZUCCHERO E PATATE);01.13.1;Coltivazione di colture agricole e riproduzione piante;VIA SEGA, 12, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03377530286;SEDE;IMPRESA INDIVIDUALE;;28/12/1998;MASTELLARO FRANCO;35010;VILLA DEL CONTE;0-2;;COLTIVAZIONE MISTA DI CEREALI ED ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA TREMARENDE, 35, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01784920280;SEDE;IMPRESA INDIVIDUALE;;29/04/1983;MATTARA EVARISTO;35010;VILLA DEL CONTE;3-9;049/9325081;ATTIVITA': ESERCIZIO DI MACCHINE AGRICOLE PER CONTO DI TERZI (DAL 1.4.1983).;01.61;Attività di supporto all'agricoltura e alla caccia;VIA RISAIE, 38, 35010 VILLA DEL CONTE PD;;;;;;;;;;
00601370281;SEDE;IMPRESA INDIVIDUALE;;17/06/1969;MATTARA FERDINANDO;35010;VILLA DEL CONTE;0-2;049/9325037;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI (DAL 01/01/1969);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA RISAIE, 40, 35010 VILLA DEL CONTE PD;;;;;;;;;;
00900160284;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;MATTARA VALTER;35010;VILLA DEL CONTE;0-2;;ALLEVAMENTO DI BOVINI BUFALINI  PRODUZIONE LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA COMMERCIALE, 83, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01294030281;SEDE;SOCIETA' IN NOME COLLETTIVO;;03/08/1992;M.D. DI MENZATO DIEGO & C. S.N.C.;35010;VILLA DEL CONTE;3-9;049/9325017;ESERCIZIO MACCHINE AGRICOLE, INDUSTRIALI, MOVIMENTO TERRA E SERVIZI AFFINI (DAL 30/07/1992), MANUTENZIONE DI GIARDINI E AREE VERDE PUBBLICO, SFALCIO ERBA DAI CI GLI STRADALI. (DAL 01/03/2006), MANUTENZIONI FORESTALI E POTATURA PIANTE (DAL 13 /12/2008);01.61;Attività di supporto all'agricoltura e alla caccia;VIA RESTELLO, 1, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01624910285;SEDE;IMPRESA INDIVIDUALE;;30/12/1996;MENGATO TIZIANO;35010;VILLA DEL CONTE;0-2;049/5744553;ALLEVAMENTO DI BOVINI E PRODUZIONE DI LATTE COLTIVAZIONE DI ORTAGGI (INCLUSI I MELONI) IN FOGLIA, A FUSTO, A FRUTTO, IN RADICI, BULBI E TUBERI IN PIENA ARIA (ESCLUSE BARBABIETOLA DA ZUCCHERO E PATATE) (DAL 01/01/2018);01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA BUSIAGO, 13, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01197490285;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;MENZATO ANTONIO;35010;VILLA DEL CONTE;0-2;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA RESTELLO, 7, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02586390284;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;MENZATO ELVIRA;35010;VILLA DEL CONTE;0-2;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA RESTELLO, 3, 35010 VILLA DEL CONTE PD;;;;;;;;;;
00918000282;SEDE;IMPRESA INDIVIDUALE;;09/11/1970;MIATELLO ZERLINO;35010;VILLA DEL CONTE;0-2;049/5744035;ALLEVAMENTO DI BOVINI E BUFALINI, PRODUZIONE DI LATTE CRUDO, COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA RETTILINEO, 25, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03505070288;SEDE;IMPRESA INDIVIDUALE;;07/04/2000;MILANI ORIANA;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI (DAL 17/03/2000);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA STRADA MILITARE, 32, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02136590284;SEDE;IMPRESA INDIVIDUALE;;09/12/1996;MIOLO FABIOLA;35010;VILLA DEL CONTE;0-2;;COLTIVAZIONE DI CEREALI;01.11.4;Coltivazione di colture agricole e riproduzione piante;;;;;;;;;;;
04465590281;SEDE;IMPRESA INDIVIDUALE;;06/07/2010;MORANDIN FLAVIO;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE CEREALI, LEGUMI DA GRANELLA, SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;;;;;;;;;;;
04465580282;SEDE;IMPRESA INDIVIDUALE;;30/06/2010;MORANDIN SERGIO;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA, SEMI OLEOSI.;01.11.4;Coltivazione di colture agricole e riproduzione piante;;;;;;;;;;;
00947560280;SEDE;IMPRESA INDIVIDUALE;;03/12/1996;MUNARI PAOLO;35010;VILLA DEL CONTE;0-2;049/725209;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI (DAL 05.05.1979);01.11.4;Coltivazione di colture agricole e riproduzione piante;;;;;;;;;;;
04769270283;SEDE;IMPRESA INDIVIDUALE;;22/11/2013;PALLARO GUGLIELMINA;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA RIVE BASSE, 17, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01565000286;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;PALLARO GUIDO;35010;VILLA DEL CONTE;;;ALLEVAMENTO DI BOVINI BUFALINI PRODUZIONE LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA FERRATA, 3, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01177720289;SEDE;IMPRESA INDIVIDUALE;;10/12/1996;PEDON RITA;35010;VILLA DEL CONTE;0-2;049/9325140;ALLEVAMENTO DI BOVINI DA INGRASSO;01.5;Allevamento di animali e coltivazioni associate all'allevamento;VIA RISAIE, 43, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02502550284;SEDE;SOCIETA' SEMPLICE;;30/01/1997;PEGORARO VALTER & C. S.S.;35010;VILLA DEL CONTE;0-2;049/9390162;COLTIVAZIONI AGRICOLE ASSOCIATE ALL'ALLEVAMENTO DI ANIMALI (DAL 11.11.1991) PRODUZIONE LATTE (DAL 01.04.1996);01.5;Allevamento di animali e coltivazioni associate all'allevamento;VIA SANT'ANNA, 24, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01678070283;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;PIETROBON AUGUSTO;35010;VILLA DEL CONTE;0-2;;ALLEVAMENTO DI BOVINI BUFALINI PRODUZIONE LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA GUIZZE, 23, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05385280283;SEDE;IMPRESA INDIVIDUALE;;18/01/2022;POTATURE COMITENSI DI MAGRIN ANTONIO;35010;VILLA DEL CONTE;0-2;;SERVIZI DI SUPPORTO PER LA SILVICOLTURA:  POTATURA DI ALBERI , PIANTE  E SIEPI, SFALCIO ERBA, SISTEMAZIONE AREE VERDI E RIMOZIONE FOGLIAME (DAL 08/11/2021);02.4;Silvicultura e utilizzo delle aree forestali;VIA ROMA, 63/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02355580289;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;PRAI FIORENZO;35010;VILLA DEL CONTE;0-2;;PRODUZIONE DI LATTE ALLEVAMENTO DI BOVINI;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA PELOSA, 1, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04103130284;SEDE;IMPRESA INDIVIDUALE;;09/01/2007;RIPASARTI MARIA;35010;VILLA DEL CONTE;;049/5744715;COLTIVAZIONI MISTE DI CEREALLI E ALTRI SEMINATIVI (DAL 09/01/2006);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA SANT'ANNA, 10, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01178070288;SEDE;IMPRESA INDIVIDUALE;;20/03/2007;RIZZO VITTORINA;35010;VILLA DEL CONTE;;;ALLEVAMENTO DI BOVINI, PRODUZIONE LATTE (DAL 01/01/2006);01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA D. ABATE, 3/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01885690287;SEDE;IMPRESA INDIVIDUALE;;27/10/1997;RIZZOLO ANNA;35010;VILLA DEL CONTE;0-2;;ALLEVAMENTO DI ANIMALI DA PELLICCIA (DAL 09.03.1984);01.49.9;Allevamento di animali e coltivazioni associate all'allevamento;VIA RIVE BASSE, 7, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03247890282;SEDE;IMPRESA INDIVIDUALE;;21/04/1997;SABBADIN ELVIRA;35010;VILLA DEL CONTE;0-2;049/8314851;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI (DAL 13.03.1997);01.11.4;Coltivazione di colture agricole e riproduzione piante;;;;;;;;;;;
00896200284;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;SALVALAGGIO RINO;35010;VILLA DEL CONTE;0-2;049/935231;AGRITURISMO (DAL 08.11.2006);01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA COMMERCIALE, 8, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04036640284;SEDE;IMPRESA INDIVIDUALE;;29/07/2005;SALVALAGGIO SAMUELE;35010;VILLA DEL CONTE;;;COLTIVAZIONE MISTA DI CEREALI ED ALTRI SEMINATIVI E ALLEVAMENTO DI ANIMALI (DAL 22.07.2005);01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA COMMERCIALE, 8, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04730670280;SEDE;IMPRESA INDIVIDUALE;;28/05/2013;SANTI SILVANA;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA CALANDRINE, 1, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04786420283;SEDE;IMPRESA INDIVIDUALE;;30/07/2020;SARTOR SAMUELA;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA VITTORIO VENETO, 68, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01638650281;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;SCARPAZZA VERONICA;35010;VILLA DEL CONTE;0-2;049/5744290;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA CAMPAGNOLA, 10, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04689700286;SEDE;IMPRESA INDIVIDUALE;;04/07/2014;SMANIA DEBORA;35010;VILLA DEL CONTE;;;COLTIVAZIONE MISTA DI CEREALI ED ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA CARDINALE PRIULI, 2, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05272750281;SEDE;SOCIETA' SEMPLICE;;21/02/2020;SOCIETA' AGRICOLA BERRY WHITE SS DI BIANCHI DANIEL E CRISTIAN;35010;VILLA DEL CONTE;3-9;; COLTIVAZIONE DI ALTRI ALBERI DA FRUTTA, FRUTTI DI BOSCO E FRUTTA IN GUSCIO;01.25;Coltivazione di colture agricole e riproduzione piante;VIA COMMERCIALE, 89, 35010 VILLA DEL CONTE PD;;;;;;;;;;
00938560281;SEDE;SOCIETA' SEMPLICE;;10/12/1996;SOCIETA' AGRICOLA BERTOLO MARCELLO E CIPRIANO S.S.;35010;VILLA DEL CONTE;0-2;;ALLEVAMENTO DI BOVINI E BUFALINI E PRODUZIONE DI LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA RESTELLO, 110, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05376300280;SEDE;SOCIETA' SEMPLICE;;08/06/2021;SOCIETA' AGRICOLA BONALDO - SOCIETA' SEMPLICE;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA BIANCON, 36, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02363580289;SEDE;SOCIETA' SEMPLICE;;22/07/1997;SOCIETA' AGRICOLA CAZZARO DI CAZZARO FRANCESCO E MICHELE S.S.;35010;VILLA DEL CONTE;3-9;049/9325064;COLTIVAZIONI MISTE DI CEREALI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA COMMERCIALE, 70, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04696620261;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;11/12/2017;SOCIETA' AGRICOLA ESSEZETA S.R.L.;35010;VILLA DEL CONTE;;; ALLEVAMENTO DI BOVINI E BUFALINI DA CARNE (DAL 11.12.2017);01.42;Allevamento di animali e coltivazioni associate all'allevamento;VIA COMMERCIALE, 70, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05000030287;SEDE;SOCIETA' SEMPLICE;;23/08/2016;SOCIETA' AGRICOLA FATTORIA REMONDINA S.S.;35010;VILLA DEL CONTE;;;LA SOCIETA' SVOLGE L'ATTIVITA' DI COLTIVAZIONI DI ALTRI ALBERI DA FRUTTA;01.25;Coltivazione di colture agricole e riproduzione piante;VIA RESTELLO, 19, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05373730281;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;21/04/2021;SOCIETA' AGRICOLA GREEN S.A.S. DI ZANCHIN CARLO & C.;35010;VILLA DEL CONTE;;;COLTIVAZIONE DI ORTAGGI (INCLUSI I MELONI) IN FOGLIA, A FUSTO, A FRUTTO, IN RADICI, BULBI E TUBERI IN COLTURE PROTETTE AD ESCLUSIONE DELLE COLTURE FUORI SUOLO (ESCLUSE BARBABIETOLA DA ZUCCHERO E PATATE);01.13.29;Coltivazione di colture agricole e riproduzione piante;VIA RESTELLO, 15, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04682830288;SEDE;SOCIETA' SEMPLICE;;06/11/2012;SOCIETA' AGRICOLA KIWI FARM S.S.;35010;VILLA DEL CONTE;;;COLTIVAZIONE DI ALBERI DA FRUTTA DI ORIGINE TROPICALE E SUB TROPICALE, (DAL 18/10/29012);01.22;Coltivazione di colture agricole e riproduzione piante;VIA RESTELLO, 19, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03835560289;SEDE;SOCIETA' SEMPLICE;;23/06/2003;SOCIETA AGRICOLA LA FONTANA S.S. DI MARCOLONGO G. E C.;35010;VILLA DEL CONTE;0-2;;TRASFORMAZIONE E VENDITA DI LATTE YOGURT, FORMAGGI E INSACCATI (DAL 20/07/2006).;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA S. ANNA, 1, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03828040281;SEDE;SOCIETA' SEMPLICE;;28/05/2003;SOCIETA' AGRICOLA ORTO DEL CONTE S.S. DI RIZZETTO KATY E C;35010;VILLA DEL CONTE;;;COLTIVAZIONE DI ORTAGGI (DAL 01/09/2003);01.13.1;Coltivazione di colture agricole e riproduzione piante;VIA PRAI DELL'ACQUA, 32, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04437640289;SEDE;SOCIETA' SEMPLICE;;25/01/2010;SOCIETA' AGRICOLA PALLARO SERGIO E SAMUELE S.S.;35010;VILLA DEL CONTE;;;ALLEVAMENTO DI BOVINI DA LATTE - PRODUZIONE LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA MARSARA, 8, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05290090280;SEDE;SOCIETA' SEMPLICE;;08/05/2020;SOCIETA' AGRICOLA PETTENUZZO S.S.;35010;VILLA DEL CONTE;;;ACQUACOLTURA IN ACQUE DOLCI E SERVIZI CONNESSI: CURA E MANUTENZIONE DI AREE DEDICATE AD ACQUACOLTURA IN ACQUA DOLCE E RELATIVE AREE ANNESSE (SPONDE, BANCHINE, AREE CIRCOSTANTI) MEDIANTE UTILIZZO PREVALENTE DI MEZZI IN DOTAZIONE AD AZIENDA AGRICOLA;03.22;Pesca e acquacoltura;VIA TREMARENDE, 9, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05037560280;SEDE;SOCIETA' SEMPLICE;;14/02/2017;SOCIETA' AGRICOLA PIAVE S.S.DI FERRARI ERIKA & C.;35010;VILLA DEL CONTE;;;COLTIVAZIONE DI UVA;01.21;Coltivazione di colture agricole e riproduzione piante;VIA G.MARCONI, 77, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03495520284;SEDE;SOCIETA' SEMPLICE;;23/02/2000;SOCIETA' AGRICOLA SAN NICOLA SOCIETA' SEMPLICE DI ZANCHIN ENRICHETTO E NICOLA;35010;VILLA DEL CONTE;;;ALLEVAMENTO DI BOVINI (DAL 20/1/2000).;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA RETTILINEO, 42, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04611200280;SEDE;SOCIETA' SEMPLICE;;24/01/2012;SOCIETA' AGRICOLA SGAMBARO DI SGAMBARO MARIO E MATTEO S.S.;35010;VILLA DEL CONTE;0-2;;ALLEVAMENTO DI BOVINI DA LATTE E PRODUZIONE LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA CORSE, 63/B, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05338480287;SEDE;SOCIETA' SEMPLICE;;08/02/2021;SOCIETA' AGRICOLA VOLPATO SOCIETA' SEMPLICE;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA, SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA COMMERCIALE, 55, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04622750281;SEDE;SOCIETA' SEMPLICE;;22/02/2012;SOCIETA' AGRICOLA ZANCHIN PIANTE S.S.;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA, SEMI OLEOSI;01.3;Coltivazione di colture agricole e riproduzione piante;VIA GHEBO, 4, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04652100282;SEDE;IMPRESA INDIVIDUALE;;15/05/2012;SPAGNOLO NORINA;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA S. ANNA, 20, 35010 VILLA DEL CONTE PD;;;;;;;;;;
00923430284;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;SQUIZZATO GIOSUE';35010;VILLA DEL CONTE;0-2;;ALLEVAMENTO DI BOVINI BUFALINI, PRODUZIONE LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA SAN ROCCO, 5, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04508350289;SEDE;IMPRESA INDIVIDUALE;@LEGALMAIL.IT;05/10/2010;STOCCO ANGELO;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA CA' BRUSAE, 14, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04422850281;SEDE;IMPRESA INDIVIDUALE;;03/05/2010;STOCCO MAURIZIO;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI (DAL 01/04/2010).;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA MAGLIO, 8, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05127360286;SEDE;IMPRESA INDIVIDUALE;;28/06/2018;STOCCO RENZO;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA COMMERCIALE, 72/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04533630283;SEDE;IMPRESA INDIVIDUALE;;07/03/2011;TENUTA SANTAGIULIANA DI FANTINATO LIANA;35010;VILLA DEL CONTE;;;COLTIVAZIONE DI UVA;01.21;Coltivazione di colture agricole e riproduzione piante;VIA G. MARCONI, 25, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03470110283;SEDE;IMPRESA INDIVIDUALE;;23/04/2007;TONIETTO DELFINO;35010;VILLA DEL CONTE;;;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI (DAL 01.01.2006);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA XXIX APRILE, 1, 35010 VILLA DEL CONTE PD;;;;;;;;;;
